DATE,WeekDay,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Holiday,Bridge_Fri,Bridge_Mon,Strike,H_Sun,H_Mon,H_Tue,H_Wed,H_Thu,H_Fri,H_Sat,Susp_Driv_Restr,School_Vacation,Fare,Week,Clean_weekday,Clean_weekday2,Clean_weekday3,holiday
7/1/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0
7/2/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0
7/3/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0
7/4/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0
7/5/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0
7/6/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
7/7/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
7/8/2013,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
7/9/2013,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,1
7/10/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
7/11/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0
7/12/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0
7/13/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
7/14/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0
7/15/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,0
7/16/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,0
7/17/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,0
7/18/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1,0
7/19/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,0
7/20/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
7/21/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
7/22/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0
7/23/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0
7/24/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0
7/25/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0
7/26/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0
7/27/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0
7/28/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0
7/29/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,1,0
7/30/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,1,0
7/31/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,1,0
8/1/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,1,0
8/2/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,1,0
8/3/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
8/4/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
8/5/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0
8/6/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0
8/7/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0
8/8/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0
8/9/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0
8/10/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
8/11/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
8/12/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0
8/13/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0
8/14/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0
8/15/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0
8/16/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0
8/17/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
8/18/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
8/19/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,0
8/20/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,0
8/21/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,0
8/22/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,0
8/23/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,0
8/24/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0
8/25/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0
8/26/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0
8/27/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0
8/28/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0
8/29/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0
8/30/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0
8/31/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
9/1/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0
9/2/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,1,1,0
9/3/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,1,1,0
9/4/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,1,1,0
9/5/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,1,1,0
9/6/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
9/7/2013,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,10,0,0,0,1
9/8/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0
9/9/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,1,0
9/10/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,1,0
9/11/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,1,0
9/12/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,1,0
9/13/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1,1,0
9/14/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
9/15/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
9/16/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,1,0
9/17/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,1,0
9/18/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,1,0
9/19/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,1,0
9/20/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,1,0
9/21/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0
9/22/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0
9/23/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,1,1,0
9/24/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,1,1,0
9/25/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,1,1,0
9/26/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,1,1,0
9/27/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1,1,1,0
9/28/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
9/29/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
9/30/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,1,0
10/1/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,1,0
10/2/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,1,0
10/3/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,1,0
10/4/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,1,0
10/5/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
10/6/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
10/7/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,1,1,0
10/8/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,1,1,0
10/9/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,1,1,0
10/10/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,1,1,0
10/11/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
10/12/2013,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,15,0,0,0,1
10/13/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
10/14/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,0
10/15/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,0
10/16/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,0
10/17/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,0
10/18/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,1,1,0
10/19/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
10/20/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
10/21/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,1,0
10/22/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,1,0
10/23/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,1,0
10/24/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,1,0
10/25/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,1,1,0
10/26/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
10/27/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
10/28/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,1,1,0
10/29/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,1,1,0
10/30/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,1,1,0
10/31/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,1,1,0
11/1/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
11/2/2013,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,18,0,0,0,1
11/3/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
11/4/2013,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/5/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/6/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/7/2013,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/8/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/9/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/10/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
11/11/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,1,1,0
11/12/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,1,1,0
11/13/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1,1,1,0
11/14/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
11/15/2013,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,20,0,0,0,1
11/16/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
11/17/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
11/18/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,1,1,0
11/19/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
11/20/2013,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,21,0,0,0,1
11/21/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
11/22/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,1,1,0
11/23/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
11/24/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
11/25/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,1,0
11/26/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,1,0
11/27/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,1,0
11/28/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,1,0
11/29/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,1,1,0
11/30/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
12/1/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
12/2/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,1,1,0
12/3/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,1,1,0
12/4/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,1,1,0
12/5/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,1,1,0
12/6/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,1,1,0
12/7/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
12/8/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
12/9/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,0
12/10/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,0
12/11/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,0
12/12/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,0
12/13/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,0
12/14/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
12/15/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
12/16/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0
12/17/2013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0
12/18/2013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0
12/19/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0
12/20/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1,1,1,0
12/21/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,0,0,0,0
12/22/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,0,0,0,0
12/23/2013,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,26,0,0,0,0
12/24/2013,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,26,0,0,0,1
12/25/2013,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,26,0,0,0,1
12/26/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,26,0,0,0,0
12/27/2013,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,26,0,1,0,0
12/28/2013,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,26,0,0,0,0
12/29/2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,26,0,0,0,0
12/30/2013,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,27,0,0,0,0
12/31/2013,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,27,0,0,0,1
1/1/2014,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,27,0,0,0,1
1/2/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,27,0,0,0,0
1/3/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,27,0,1,0,0
1/4/2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,27,0,0,0,0
1/5/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,27,0,0,0,0
1/6/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,28,0,1,1,0
1/7/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,28,0,1,1,0
1/8/2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,28,0,1,1,0
1/9/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,28,0,1,1,0
1/10/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,28,0,1,0,0
1/11/2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,28,0,0,0,0
1/12/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,28,0,0,0,0
1/13/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,1,1,0
1/14/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,1,1,0
1/15/2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,1,1,0
1/16/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,1,1,0
1/17/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,1,0,0
1/18/2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,0,0,0
1/19/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,29,0,0,0,0
1/20/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,1,1,0
1/21/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,1,1,0
1/22/2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,1,1,0
1/23/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,1,1,0
1/24/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,0,0,0
1/25/2014,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,30,0,0,0,1
1/26/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,0,0,0
1/27/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,1,1,0
1/28/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,1,1,0
1/29/2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,1,1,0
1/30/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,1,1,0
1/31/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1,1,1,0
2/1/2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
2/2/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
2/3/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,0
2/4/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,0
2/5/2014,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,0
2/6/2014,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,0
2/7/2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1,1,1,0
2/8/2014,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2/9/2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
2/10/2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,1,1,1,0
2/11/2014,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,1,1,1,0
